offset_s,latency_s,ok
5.33006,0.0917656,1
5.42182,0.119083,1
5.54091,0.395162,1
5.93607,0.0898942,1
6.02597,0.0961653,1
6.12213,0.42424,1
6.54637,0.0855834,1
6.63196,0.330446,1
6.9624,0.0786306,1
7.04104,0.0853977,1
7.12643,0.415834,1
7.54227,0.385154,1
7.92742,0.111087,1
8.03851,0.0876398,1
8.12615,0.0852451,1
8.2114,0.067131,1
8.27853,0.062591,1
8.34112,0.0627122,1
8.40384,0.0645987,1
8.46844,0.0615413,1
8.52998,0.0667697,1
8.59675,0.06221,1
8.65896,0.0674417,1
8.7264,0.0829689,1
8.80937,0.0943664,1
8.90374,0.0942507,1
8.99799,0.146839,1
9.14483,0.161059,1
9.30589,0.0998889,1
9.40578,0.105776,1
9.51156,0.131059,1
9.64261,0.0892888,1
9.7319,0.742169,1
10.4741,0.0943215,1
10.5684,0.126529,1
10.6949,0.117568,1
10.8125,0.613264,1
11.4258,0.081493,1
11.5073,0.0848799,1
11.5921,0.64182,1
12.234,0.145565,1
12.3795,0.0985577,1
12.4781,0.087603,1
12.5657,0.499065,1
13.0647,0.510339,1
13.5751,0.576127,1
14.1512,0.0754815,1
14.2267,0.597039,1
14.8237,0.16465,1
14.9884,0.463453,1
15.4518,0.101596,1
15.5534,0.504214,1
16.0577,0.172207,1
16.2299,0.438589,1
16.6685,0.0790721,1
16.7475,0.0779679,1
16.8255,0.0779544,1
16.9035,0.611108,1
17.5146,0.656424,1
18.171,0.151224,1
18.3222,0.169844,1
18.4921,0.175518,1
18.6676,0.19001,1
18.8576,0.181637,1
19.0392,0.454145,1
19.4934,0.486923,1
19.9803,0.225279,1
20.2056,0.230175,1
20.4357,0.10483,1
20.5406,0.273949,1
20.8145,0.367404,1
21.1819,0.353649,1
21.5356,0.326098,1
21.8617,0.237968,1
22.0996,0.330429,1
22.4301,0.155872,1
22.5859,0.232613,1
22.8186,0.19058,1
23.0091,0.299197,1
23.3083,0.228853,1
23.5372,0.142079,1
23.6793,0.258776,1
23.938,0.172434,1
24.1105,0.295667,1
24.4062,0.304409,1
24.7106,0.122762,1
24.8333,0.205744,1
5.25702,0.0949452,1
5.35197,0.443307,1
5.79528,0.319862,1
6.11514,0.393822,1
6.50896,0.263381,1
6.77235,0.334308,1
7.10666,0.366757,1
7.47341,0.109172,1
7.58259,0.439613,1
8.0222,0.238433,1
8.26063,0.185109,1
8.44574,0.174272,1
8.62002,0.201076,1
8.82109,0.407026,1
9.22812,0.114097,1
9.34222,0.563696,1
9.90591,0.204963,1
10.1109,0.139283,1
10.2502,0.122879,1
10.373,0.0926357,1
10.4657,0.105299,1
10.571,0.12506,1
10.696,0.142189,1
10.8382,0.0933113,1
10.9315,0.0931999,1
11.0247,0.0796067,1
11.1043,0.659248,1
11.7636,0.0884084,1
11.852,0.0759398,1
11.9279,0.0948142,1
12.0228,0.618651,1
12.6414,0.0764625,1
12.7179,0.449578,1
13.1675,0.520478,1
13.6879,0.107622,1
13.7956,0.10446,1
13.9,0.0861022,1
13.9861,0.0895421,1
14.0757,0.0869194,1
14.1626,0.0944437,1
14.257,0.119969,1
14.377,0.543318,1
14.9203,0.17687,1
15.0972,0.445009,1
15.5422,0.0802321,1
15.6224,0.546542,1
16.169,0.133473,1
16.3024,0.13683,1
16.4393,0.0708822,1
16.5102,0.0862281,1
16.5964,0.0673504,1
16.6637,0.0791068,1
16.7428,0.101825,1
16.8447,0.0679007,1
16.9126,0.0693929,1
16.982,0.628933,1
17.6109,0.707066,1
18.318,0.720967,1
19.0389,0.242182,1
19.2811,0.231499,1
19.5126,0.46702,1
19.9796,0.2734,1
20.253,0.183842,1
20.4369,0.15057,1
20.5874,0.47062,1
21.0581,0.330638,1
21.3887,0.198724,1
21.5874,0.250148,1
21.8376,0.261603,1
22.0992,0.330887,1
22.4301,0.162706,1
22.5928,0.225785,1
22.8186,0.233147,1
23.0517,0.185073,1
23.2368,0.167004,1
23.4038,0.221645,1
23.6254,0.162826,1
23.7883,0.245362,1
24.0336,0.167587,1
24.2012,0.292802,1
24.494,0.127503,1
24.6215,0.275397,1
24.8969,0.149797,1
5.05421,0.0889264,1
5.14314,0.429788,1
5.57293,0.107805,1
5.68073,0.126513,1
5.80725,0.377862,1
6.18511,0.110063,1
6.29517,0.0969812,1
6.39216,0.335113,1
6.72727,0.106064,1
6.83333,0.101654,1
6.93499,0.290768,1
7.22578,0.0857193,1
7.3115,0.447157,1
7.75866,0.114042,1
7.8727,0.311329,1
8.18403,0.200784,1
8.38482,0.175276,1
8.56009,0.186972,1
8.74707,0.240431,1
8.9875,0.503362,1
9.49086,0.708533,1
10.1994,0.102361,1
10.3018,0.6653,1
10.9671,0.0929631,1
11.06,0.0738761,1
11.1339,0.0768409,1
11.2107,0.680169,1
11.8909,0.0818776,1
11.9728,0.0865842,1
12.0594,0.123129,1
12.1825,0.550131,1
12.7326,0.0796529,1
12.8123,0.104386,1
12.9167,0.0959688,1
13.0126,0.110907,1
13.1235,0.0774786,1
13.201,0.111516,1
13.3125,0.0927263,1
13.4053,0.0999837,1
13.5053,0.0953527,1
13.6006,0.0873302,1
13.6879,0.588529,1
14.2765,0.114362,1
14.3908,0.0927352,1
14.4836,0.11419,1
14.5978,0.5537,1
15.1515,0.14763,1
15.2991,0.399076,1
15.6982,0.107508,1
15.8057,0.605063,1
16.4107,0.0664249,1
16.4772,0.120732,1
16.5979,0.390046,1
16.9879,0.085723,1
17.0737,0.678687,1
17.7524,0.156669,1
17.909,0.0765905,1
17.9856,0.774881,1
18.7605,0.168073,1
18.9286,0.274178,1
19.2027,0.22647,1
19.4292,0.40769,1
19.8369,0.267666,1
20.1046,0.187893,1
20.2925,0.391569,1
20.684,0.286103,1
20.9701,0.298823,1
21.269,0.29263,1
21.5616,0.21602,1
21.7776,0.154247,1
21.9319,0.37359,1
22.3055,0.199957,1
22.5054,0.244935,1
22.7504,0.188266,1
22.9386,0.155461,1
23.0941,0.214327,1
23.3084,0.228293,1
23.5367,0.186427,1
23.7231,0.153076,1
23.8762,0.293935,1
24.1701,0.138278,1
24.3084,0.305378,1
24.6138,0.116419,1
24.7302,0.257008,1
24.9872,0.160724,1
5.15195,0.0857678,1
5.23772,0.480669,1
5.71839,0.0957355,1
5.81413,0.0784368,1
5.89257,0.438955,1
6.33152,0.137832,1
6.46935,0.091467,1
6.56082,0.0829734,1
6.6438,0.0796111,1
6.72341,0.321133,1
7.04454,0.087736,1
7.13228,0.0790484,1
7.21133,0.401782,1
7.61311,0.131598,1
7.74471,0.365614,1
8.11032,0.210948,1
8.32127,0.18173,1
8.503,0.0633383,1
8.56634,0.065667,1
8.63201,0.0651331,1
8.69715,0.080141,1
8.77729,0.0923574,1
8.86965,0.117804,1
8.98745,0.102619,1
9.09007,0.100722,1
9.19079,0.11922,1
9.31001,0.107066,1
9.41708,0.655739,1
10.0728,0.168783,1
10.2416,0.105118,1
10.3467,0.0930197,1
10.4397,0.0919698,1
10.5317,0.678682,1
11.2104,0.0686429,1
11.279,0.0750564,1
11.3541,0.073343,1
11.4274,0.696784,1
12.1242,0.0935067,1
12.2177,0.0892204,1
12.307,0.105731,1
12.4127,0.487293,1
12.9,0.477789,1
13.3778,0.0797159,1
13.4575,0.508796,1
13.9663,0.509635,1
14.4759,0.121871,1
14.5978,0.180215,1
14.778,0.111402,1
14.8894,0.114422,1
15.0038,0.101718,1
15.1056,0.0960274,1
15.2016,0.415509,1
15.6171,0.0813037,1
15.6984,0.600262,1
16.2987,0.102939,1
16.4016,0.126837,1
16.5284,0.383419,1
16.9119,0.0760841,1
16.9879,0.0857271,1
17.0737,0.121369,1
17.195,0.126167,1
17.3212,0.185221,1
17.5064,0.11345,1
17.6199,0.132931,1
17.7528,0.120159,1
17.873,0.742875,1
18.6158,0.665374,1
19.2812,0.555977,1
19.8372,0.224258,1
20.0615,0.190883,1
20.2523,0.183402,1
20.4357,0.248393,1
20.6841,0.269924,1
20.9541,0.275916,1
21.23,0.244878,1
21.4749,0.24326,1
21.7181,0.268795,1
21.9869,0.318493,1
22.3054,0.255623,1
22.561,0.127741,1
22.6888,0.2238,1
22.9126,0.21756,1
23.1301,0.308349,1
23.4385,0.220958,1
23.6594,0.172022,1
23.8315,0.179591,1
24.0111,0.293988,1
24.305,0.30862,1
24.6137,0.116034,1
24.7297,0.229096,1
24.9588,0.184813,1
5.21752,0.113115,1
5.33064,0.113299,1
5.44394,0.108318,1
5.55225,0.0777147,1
5.62997,0.369352,1
5.99932,0.383951,1
6.38327,0.298022,1
6.6813,0.320032,1
7.00133,0.332934,1
7.33427,0.127196,1
7.46146,0.466135,1
7.9276,0.112232,1
8.03983,0.265193,1
8.30503,0.18487,1
8.4899,0.182032,1
8.67193,0.293759,1
8.96569,0.179222,1
9.14491,0.497632,1
9.64254,0.704187,1
10.3467,0.0928108,1
10.4395,0.638968,1
11.0785,0.0783668,1
11.1569,0.0779223,1
11.2348,0.080765,1
11.3156,0.695013,1
12.0106,0.093865,1
12.1044,0.078236,1
12.1827,0.0967324,1
12.2794,0.528258,1
12.8077,0.092647,1
12.9003,0.105613,1
13.0059,0.0890126,1
13.0949,0.122475,1
13.2174,0.0751379,1
13.2926,0.121857,1
13.4144,0.0840639,1
13.4985,0.13531,1
13.6338,0.089543,1
13.7233,0.0784438,1
13.8018,0.583552,1
14.3853,0.0908836,1
14.4762,0.561781,1
15.038,0.163554,1
15.2016,0.110655,1
15.3122,0.0814401,1
15.3937,0.063762,1
15.4574,0.0913105,1
15.5487,0.0833408,1
15.6321,0.0876603,1
15.7197,0.139911,1
15.8596,0.138615,1
15.9983,0.15601,1
16.1543,0.172688,1
16.327,0.112062,1
16.439,0.386472,1
16.8255,0.527631,1
17.3531,0.676841,1
18.03,0.106966,1
18.1369,0.737821,1
18.8748,0.164282,1
19.039,0.16371,1
19.2027,0.188237,1
19.391,0.446233,1
19.8372,0.265467,1
20.1027,0.20883,1
20.3115,0.227777,1
20.5393,0.275026,1
20.8143,0.189279,1
21.0036,0.152063,1
21.1557,0.134938,1
21.2906,0.415418,1
21.706,0.415285,1
22.1213,0.266362,1
22.3877,0.242161,1
22.6298,0.166762,1
22.7966,0.212458,1
23.0091,0.227675,1
23.2367,0.320148,1
23.5569,0.159231,1
23.7161,0.160331,1
23.8764,0.205831,1
24.0823,0.294008,1
24.3763,0.144465,1
24.5208,0.278274,1
24.799,0.136071,1
24.9351,0.20836,1
5.01501,0.383588,1
5.3986,0.446083,1
5.84468,0.0837013,1
5.92838,0.0939138,1
6.0223,0.422432,1
6.44473,0.0931495,1
6.53788,0.304979,1
6.84286,0.099434,1
6.9423,0.0905351,1
7.03283,0.399336,1
7.43217,0.138888,1
7.57106,0.104129,1
7.67519,0.387635,1
8.06282,0.086386,1
8.14921,0.0879202,1
8.23713,0.195057,1
8.43219,0.181369,1
8.61356,0.223163,1
8.83672,0.253172,1
9.0899,0.13771,1
9.22761,0.537116,1
9.76472,0.0981005,1
9.86282,0.119979,1
9.9828,0.158767,1
10.1416,0.702603,1
10.8442,0.0865205,1
10.9307,0.0863222,1
11.017,0.63349,1
11.6505,0.0795125,1
11.73,0.07394,1
11.804,0.64466,1
12.4486,0.0754917,1
12.5241,0.0887284,1
12.6128,0.102732,1
12.7156,0.0875684,1
12.8031,0.452491,1
13.2556,0.0871553,1
13.3428,0.543682,1
13.8865,0.098517,1
13.985,0.0983877,1
14.0834,0.0949869,1
14.1784,0.14783,1
14.3262,0.120409,1
14.4466,0.10677,1
14.5534,0.130102,1
14.6835,0.0884508,1
14.7719,0.117636,1
14.8896,0.493662,1
15.3832,0.0731728,1
15.4564,0.463795,1
15.9202,0.186089,1
16.1063,0.477552,1
16.5838,0.0663889,1
16.6502,0.442915,1
17.0932,0.104809,1
17.198,0.711217,1
17.9092,0.122489,1
18.0317,0.139309,1
18.171,0.14773,1
18.3187,0.176128,1
18.4948,0.173255,1
18.6681,0.189847,1
18.8579,0.5335,1
19.3914,0.445671,1
19.8371,0.143041,1
