offset_s,latency_s,ok
5.04689,0.183016,1
5.2299,0.106817,1
5.33672,0.107504,1
5.44423,0.116137,1
5.56036,0.105507,1
5.66587,0.10818,1
5.77405,0.122295,1
5.89635,0.149975,1
6.04632,0.196091,1
6.24241,0.16874,1
6.41115,0.256382,1
6.66754,0.190119,1
6.85766,0.111642,1
6.9693,0.347259,1
7.31656,0.166126,1
7.48268,0.34733,1
7.83002,0.126875,1
7.95689,0.417494,1
8.37439,0.388007,1
8.76239,0.0900199,1
8.85241,0.0866931,1
8.93911,0.0758134,1
9.01492,0.38765,1
9.40257,0.0889865,1
9.49156,0.35673,1
9.84829,0.0790608,1
9.92735,0.313282,1
10.2406,0.265223,1
10.5059,0.185734,1
10.6916,0.246946,1
10.9385,0.139171,1
11.0777,0.224014,1
11.3017,0.129316,1
11.431,0.0601951,1
11.4912,0.0605023,1
11.5517,0.0572429,1
11.609,0.0569037,1
11.6659,0.0649273,1
11.7308,0.057125,1
11.7879,0.0660512,1
11.854,0.0784855,1
11.9325,0.072547,1
12.005,0.105369,1
12.1104,0.116166,1
12.2266,0.129835,1
12.3564,0.185716,1
12.5421,0.0857138,1
12.6278,0.192118,1
12.8199,0.0749946,1
12.8949,0.185985,1
13.0809,0.0958538,1
13.1768,0.209388,1
13.3862,0.0952215,1
13.4814,0.103848,1
13.5852,0.0663363,1
13.6516,0.10479,1
13.7564,0.109318,1
13.8657,0.0587989,1
13.9245,0.232891,1
14.1574,0.100378,1
14.2578,0.336592,1
14.5943,0.283566,1
14.8779,0.0752932,1
14.9532,0.161153,1
15.1144,0.667107,1
15.7815,0.0707354,1
15.8522,0.112877,1
15.9651,0.170967,1
16.136,0.15976,1
16.2958,0.175574,1
16.4714,0.08448,1
16.5559,0.127538,1
16.6834,0.116209,1
16.7996,0.150328,1
16.9499,0.0559787,1
17.0059,0.11454,1
17.1205,0.111746,1
17.2322,0.147624,1
17.3798,0.108257,1
17.4881,0.116391,1
17.6045,0.12369,1
17.7282,0.0731747,1
17.8013,0.0877667,1
17.8891,0.109206,1
17.9983,0.0783165,1
18.0766,0.0844876,1
18.1611,0.112489,1
18.2736,0.0793957,1
18.353,0.106724,1
18.4597,0.105765,1
18.5655,0.105018,1
18.6705,0.104692,1
18.7752,0.103748,1
18.879,0.104194,1
18.9832,0.106161,1
19.0893,0.119772,1
19.2091,0.128044,1
19.3371,0.118043,1
19.4552,0.118635,1
19.5738,0.0973145,1
19.6711,0.163906,1
19.835,0.0785516,1
19.9136,0.105609,1
20.0192,0.134961,1
20.1542,0.16719,1
20.3213,0.153944,1
20.4753,0.154519,1
20.6298,0.145701,1
20.7755,0.192313,1
20.9678,0.175093,1
21.1429,0.119544,1
21.2625,0.120472,1
21.3829,0.125168,1
21.5081,0.125999,1
21.6341,0.0578934,1
21.692,0.131864,1
21.8239,0.120139,1
21.944,0.160614,1
22.1046,0.0986679,1
22.2033,0.144139,1
22.3474,0.187285,1
22.5347,0.19796,1
22.7327,0.217715,1
22.9504,0.109187,1
23.0596,0.0949948,1
23.1546,0.152227,1
23.3068,0.141786,1
23.4486,0.123375,1
23.572,0.123366,1
23.6953,0.110477,1
23.8058,0.104199,1
23.91,0.107681,1
24.0177,0.133316,1
24.151,0.112717,1
24.2637,0.109321,1
24.373,0.137498,1
24.5105,0.0850256,1
24.5956,0.131587,1
24.7272,0.0970275,1
24.8242,0.134779,1
24.959,0.0836286,1
5.06405,0.109192,1
5.17325,0.0931364,1
5.26638,0.177311,1
5.44369,0.107488,1
5.55118,0.169886,1
5.72107,0.106685,1
5.82776,0.130504,1
5.95826,0.0790523,1
6.03731,0.17966,1
6.21697,0.188435,1
6.40541,0.109624,1
6.51503,0.156684,1
6.67172,0.3035,1
6.97522,0.131138,1
7.10636,0.179389,1
7.28575,0.147239,1
7.43299,0.126959,1
7.55995,0.388487,1
7.94843,0.221106,1
8.16954,0.113755,1
8.2833,0.113647,1
8.39694,0.0961663,1
8.49311,0.0868498,1
8.57996,0.0758512,1
8.65581,0.362486,1
9.0183,0.0706749,1
9.08898,0.402977,1
9.49195,0.0930023,1
9.58496,0.0900329,1
9.67499,0.0968149,1
9.77181,0.0700449,1
9.84185,0.33107,1
10.1729,0.27197,1
10.4449,0.171694,1
10.6166,0.255375,1
10.872,0.144013,1
11.016,0.230217,1
11.2462,0.0614841,1
11.3077,0.219779,1
11.5275,0.125567,1
11.653,0.228423,1
11.8814,0.182785,1
12.0642,0.314925,1
12.3792,0.084959,1
12.4641,0.190384,1
12.6545,0.0825684,1
12.7371,0.18837,1
12.9254,0.0709322,1
12.9964,0.0563528,1
13.0527,0.222725,1
13.2755,0.0598442,1
13.3353,0.058126,1
13.3934,0.0603005,1
13.4537,0.0640208,1
13.5178,0.0743578,1
13.5921,0.265598,1
13.8577,0.111239,1
13.9689,0.0734016,1
14.0423,0.0657736,1
14.1081,0.333575,1
14.4417,0.0794124,1
14.5211,0.0694848,1
14.5906,0.07306,1
14.6637,0.0877408,1
14.7514,0.272479,1
15.0239,0.0935384,1
15.1174,0.0816087,1
15.199,0.23447,1
15.4335,0.348843,1
15.7823,0.126358,1
15.9087,0.130296,1
16.039,0.182853,1
16.2218,0.13916,1
16.361,0.134425,1
16.4954,0.165679,1
16.6611,0.0693669,1
16.7305,0.118819,1
16.8493,0.113211,1
16.9625,0.14789,1
17.1104,0.0562754,1
17.1667,0.112759,1
17.2794,0.162395,1
17.4418,0.173382,1
17.6152,0.177002,1
17.7922,0.165221,1
17.9574,0.163346,1
18.1208,0.162635,1
18.2834,0.0972103,1
18.3806,0.117881,1
18.4985,0.0976583,1
18.5962,0.116454,1
18.7126,0.0924531,1
18.8051,0.114927,1
18.92,0.0909647,1
19.011,0.121105,1
19.1321,0.0986931,1
19.2308,0.170457,1
19.4012,0.114133,1
19.5154,0.097802,1
19.6132,0.164431,1
19.7776,0.0811394,1
19.8587,0.099901,1
19.9586,0.131982,1
20.0906,0.17261,1
20.2632,0.0929108,1
20.3561,0.0929366,1
20.4491,0.144783,1
20.5939,0.181733,1
20.7756,0.192132,1
20.9677,0.143658,1
21.1114,0.173314,1
21.2847,0.0658834,1
21.3506,0.0602827,1
21.4109,0.0549098,1
21.4658,0.0538993,1
21.5197,0.0564829,1
21.5762,0.142604,1
21.7188,0.113295,1
21.8321,0.130118,1
21.9622,0.0864964,1
22.0487,0.185845,1
22.2345,0.120294,1
22.3548,0.202047,1
22.5569,0.131193,1
22.6881,0.136903,1
22.825,0.0698368,1
22.8948,0.147873,1
23.0427,0.168038,1
23.2107,0.097965,1
23.3087,0.0779036,1
23.3866,0.163237,1
23.5498,0.112593,1
23.6624,0.0693923,1
23.7318,0.157566,1
23.8894,0.0580637,1
23.9475,0.172883,1
24.1203,0.0664725,1
24.1868,0.160938,1
24.3478,0.1049,1
24.4527,0.089228,1
24.5419,0.1314,1
24.6733,0.176152,1
24.8494,0.170903,1
5.11271,0.0990398,1
5.21175,0.178355,1
5.39011,0.113172,1
5.50328,0.108588,1
5.61187,0.108415,1
5.72028,0.105335,1
5.82562,0.0708807,1
5.8965,0.24602,1
6.14252,0.2566,1
6.39912,0.185122,1
6.58424,0.166527,1
6.75077,0.125589,1
6.87636,0.341126,1
7.21749,0.156187,1
7.37368,0.140545,1
7.51422,0.153435,1
7.66766,0.397173,1
8.06483,0.416985,1
8.48182,0.363052,1
8.84487,0.361081,1
9.20595,0.0846164,1
9.29057,0.0935481,1
9.38412,0.380041,1
9.76416,0.308607,1
10.0728,0.209912,1
10.2827,0.065965,1
10.3486,0.0615327,1
10.4102,0.225557,1
10.6357,0.198871,1
10.8346,0.22442,1
11.059,0.137389,1
11.1964,0.212934,1
11.4093,0.137126,1
11.5465,0.208458,1
11.7549,0.156973,1
11.9119,0.316344,1
12.2283,0.0977222,1
12.326,0.064921,1
12.3909,0.0554303,1
12.4463,0.0553878,1
12.5017,0.059485,1
12.5612,0.0550369,1
12.6162,0.0578098,1
12.674,0.0564679,1
12.7305,0.0568484,1
12.7874,0.0529999,1
12.8404,0.0545756,1
12.8949,0.0544002,1
12.9493,0.201749,1
13.1511,0.0861454,1
13.2372,0.109251,1
13.3465,0.234162,1
13.5807,0.10983,1
13.6905,0.109159,1
13.7996,0.230351,1
14.03,0.160683,1
14.1907,0.338846,1
14.5295,0.286887,1
14.8164,0.0696266,1
14.886,0.0668167,1
14.9529,0.0822689,1
15.0351,0.174108,1
15.2092,0.221096,1
15.4303,0.35144,1
15.7818,0.0677034,1
15.8495,0.119078,1
15.9686,0.164952,1
16.1335,0.159127,1
16.2926,0.137412,1
16.43,0.132212,1
16.5623,0.126415,1
16.6887,0.147708,1
16.8364,0.0573959,1
16.8938,0.0572212,1
16.951,0.114707,1
17.0657,0.112731,1
17.1784,0.145917,1
17.3244,0.109399,1
17.4338,0.0685793,1
17.5023,0.106729,1
17.6091,0.0732561,1
17.6823,0.097622,1
17.7799,0.112128,1
17.8921,0.0754195,1
17.9675,0.0848799,1
18.0524,0.109093,1
18.1615,0.0801588,1
18.2416,0.0840691,1
18.3257,0.120034,1
18.4457,0.0970994,1
18.5428,0.103755,1
18.6466,0.119483,1
18.7661,0.0907334,1
18.8568,0.114756,1
18.9716,0.0912805,1
19.0628,0.13301,1
19.1959,0.100265,1
19.2961,0.174059,1
19.4702,0.129477,1
19.5997,0.0860027,1
19.6857,0.101854,1
19.7875,0.160432,1
19.9479,0.0889301,1
20.0369,0.101277,1
20.1382,0.0991233,1
20.2373,0.0891002,1
20.3264,0.0950302,1
20.4214,0.0907227,1
20.5121,0.0893328,1
20.6015,0.0846927,1
20.6862,0.332116,1
21.0183,0.0956248,1
21.1139,0.123405,1
21.2373,0.117278,1
21.3546,0.137704,1
21.4923,0.126034,1
21.6183,0.122934,1
21.7413,0.0561816,1
21.7974,0.140107,1
21.9376,0.144547,1
22.0821,0.141141,1
22.2232,0.118603,1
22.3418,0.123088,1
