offset_s,latency_s,ok
138.409,0.186495,1
138.595,0.12133,1
138.717,1.36702,1
140.084,0.461532,1
140.545,0.575866,1
141.121,1.21807,1
142.339,0.45434,1
142.794,7.36023,1
150.154,3.22937,1
153.383,0.173972,1
153.557,0.285738,1
153.843,1.49635,1
155.339,0.402221,1
155.741,7.13968,1
162.881,0.123086,1
163.004,1.21118,1
164.215,0.172819,1
164.388,3.51619,1
167.904,7.25886,1
175.163,0.179117,1
175.342,0.120597,1
175.463,0.278007,1
175.741,1.15199,1
176.893,0.119875,1
177.013,0.176476,1
177.189,1.22998,1
178.419,1.31286,1
179.732,1.17074,1
180.903,1.18097,1
182.084,3.4451,1
185.529,0.402063,1
185.931,0.250386,1
186.181,0.326552,1
186.508,0.289003,1
186.797,0.461038,1
187.258,0.46133,1
187.719,0.365534,1
188.085,0.387457,1
188.472,0.404781,1
188.877,3.3669,1
192.244,3.2034,1
195.447,3.21646,1
198.664,0.227495,1
198.891,0.345772,1
199.237,1.12001,1
200.357,0.117561,1
200.475,0.11863,1
200.593,0.180029,1
200.773,0.230882,1
201.004,1.20941,1
202.214,0.288231,1
202.502,0.349516,1
202.851,0.399347,1
203.251,1.12077,1
204.372,1.13446,1
205.506,0.217013,1
205.723,0.187952,1
205.911,0.288108,1
206.199,0.345428,1
206.545,1.23528,1
207.78,0.172659,1
207.952,0.24276,1
208.195,0.279292,1
208.475,1.17851,1
209.653,0.124451,1
209.777,1.17284,1
210.95,0.119003,1
211.069,0.174975,1
211.244,3.20309,1
214.447,0.230615,1
214.678,0.120041,1
214.798,1.12982,1
215.928,0.172668,1
216.101,0.2337,1
216.334,1.12613,1
217.46,1.2902,1
218.751,0.228344,1
218.979,0.125028,1
219.104,0.279683,1
219.384,7.29199,1
226.676,0.288508,1
226.964,1.30612,1
228.27,0.218911,1
228.489,0.118831,1
228.608,0.231525,1
228.839,0.18376,1
229.023,1.32939,1
230.353,0.458153,1
230.811,0.39118,1
231.202,0.357699,1
231.56,1.1968,1
232.756,3.14766,1
235.904,3.26045,1
239.165,0.237217,1
239.402,0.242473,1
239.644,0.22781,1
239.872,1.13848,1
241.011,0.118878,1
241.129,0.167706,1
241.297,0.234413,1
241.532,0.136973,1
241.669,1.12726,1
242.796,1.20301,1
243.999,0.133637,1
244.132,1.21498,1
245.347,0.118246,1
245.466,0.124363,1
245.59,0.251034,1
245.841,0.121624,1
245.963,0.18312,1
246.146,1.13984,1
247.286,1.16496,1
248.451,0.179855,1
248.63,0.175625,1
248.806,0.119493,1
