offset_s,latency_s,ok
20.3364,0.097091,1
20.4335,0.0968342,1
20.5304,0.0975428,1
20.6279,0.0969054,1
20.7248,0.0973705,1
20.8222,0.0971755,1
20.9194,0.0999802,1
21.0193,0.0966652,1
21.116,0.096968,1
21.213,0.0976274,1
21.3106,0.097418,1
21.408,0.0976362,1
21.5057,0.0978047,1
21.6035,0.0967559,1
21.7002,0.0990101,1
21.7992,0.0988347,1
21.8981,0.0991084,1
21.9972,0.0977985,1
22.095,0.0974261,1
22.1924,0.0972728,1
22.2897,0.0991189,1
22.3888,0.0987933,1
22.4876,0.0981136,1
22.5857,0.0969616,1
22.6827,0.100271,1
22.7829,0.0990953,1
22.882,0.0974348,1
22.9795,0.0990437,1
23.0785,0.0983366,1
23.1769,0.099268,1
23.2761,0.102668,1
23.3788,0.0984641,1
23.4773,0.0991137,1
23.5764,0.0988336,1
23.6752,0.0991529,1
23.7744,0.0987607,1
23.8731,0.0985212,1
23.9716,0.098026,1
24.0697,0.0979502,1
24.1676,0.0979841,1
24.2656,0.0999541,1
24.3656,0.0983951,1
24.464,0.0987489,1
24.5627,0.0977523,1
24.6605,0.0970354,1
24.7575,0.0977382,1
24.8552,0.0973077,1
24.9525,0.0978238,1
