offset_s,latency_s,ok
34.6101,0.0517947,1
35.4095,0.0514672,1
36.2089,0.0524782,1
37.0064,0.0517857,1
37.8038,0.0535141,1
38.6035,0.0531112,1
39.4052,0.0550676,1
40.2095,0.053616,1
41.0082,0.0527125,1
41.8075,0.0513847,1
42.6042,0.0524966,1
43.4027,0.0520462,1
44.1999,0.0522062,1
45.0031,0.0542514,1
45.8007,0.0505872,1
46.6132,0.0510728,1
47.4102,0.050898,1
48.2077,0.0501793,1
49.0108,0.0521234,1
49.81,0.0510704,1
6.31916,1.51134,1
7.8305,0.0561617,1
7.88667,1.53489,1
9.42155,1.54003,1
10.9616,1.52478,1
12.4864,1.58905,1
14.0754,0.0738404,1
14.1493,1.58709,1
15.7363,1.48982,1
17.2262,0.0588518,1
17.285,0.082903,1
17.3679,1.46451,1
18.9345,0.0504745,1
19.1354,1.18198,1
20.7128,0.599873,1
21.8497,0.208708,1
22.7586,0.0503525,1
23.5617,0.0532524,1
24.364,0.0519184,1
25.1505,0.0559725,1
25.9683,0.0523496,1
26.754,0.0515452,1
27.5525,0.0565001,1
28.3633,0.0503683,1
29.1598,0.052259,1
29.9612,0.0538608,1
30.7609,0.0510526,1
31.5618,0.0543691,1
32.3585,0.0516779,1
33.1731,0.0520515,1
33.9603,0.05299,1
34.7631,0.0500383,1
35.5621,0.0503968,1
36.3633,0.0507514,1
37.1603,0.0510202,1
37.9566,0.0517287,1
38.7578,0.0534239,1
39.5592,0.0532817,1
40.3628,0.0513164,1
41.162,0.0516879,1
41.9611,0.050436,1
42.7583,0.051364,1
43.5556,0.0597179,1
44.3539,0.0523231,1
45.1575,0.0527358,1
45.9698,0.0510672,1
46.7642,0.0514624,1
47.5632,0.0507372,1
48.3773,0.0502412,1
49.1624,0.0518512,1
49.9631,0.0521409,1
5.05148,1.56166,1
6.61314,1.52259,1
8.13573,0.0565322,1
8.19227,1.527,1
9.71927,1.53755,1
11.2568,0.0531752,1
11.31,0.0519672,1
11.362,0.0507391,1
11.4127,0.0506939,1
11.4634,0.0505002,1
11.5139,0.0501398,1
11.564,0.0502021,1
11.6142,0.0498862,1
11.6641,0.0518132,1
11.7159,0.0512415,1
11.7672,0.0503346,1
11.8175,0.0524245,1
11.8699,0.0512852,1
11.9212,0.0504279,1
11.9717,0.0511544,1
12.0228,0.0522323,1
12.075,0.0510628,1
12.1261,0.0509114,1
12.177,0.0518008,1
12.2288,0.0503555,1
12.2792,0.0504282,1
12.3296,0.0509792,1
12.3806,0.0533521,1
12.4339,0.0508286,1
12.4848,0.0506466,1
12.5354,1.59586,1
14.1313,0.0805555,1
14.2118,1.57357,1
15.7854,1.48931,1
17.2747,0.0600349,1
17.3348,0.0830489,1
17.4178,1.46444,1
19.0123,0.0531733,1
19.2117,1.15744,1
20.7593,0.0508016,1
21.2819,0.0512142,1
21.9119,0.0516004,1
22.6523,0.0519525,1
23.4538,0.0574369,1
24.2554,0.0528415,1
25.058,0.0535174,1
25.8595,0.0547555,1
26.6622,0.051631,1
27.4608,0.0516373,1
28.256,0.0510529,1
29.0529,0.0511139,1
29.8534,0.0538194,1
30.6519,0.0507898,1
31.4546,0.0505379,1
32.2661,0.0530739,1
33.0508,0.0520791,1
33.8514,0.0510989,1
34.6564,0.0513266,1
35.4702,0.0513573,1
36.2552,0.0529657,1
37.053,0.0527709,1
37.8499,0.0507931,1
38.6499,0.0525604,1
39.4516,0.0512215,1
40.2554,0.0519669,1
41.0539,0.0511763,1
41.8533,0.0510187,1
42.6504,0.0510243,1
43.4641,0.0566915,1
44.2614,0.050511,1
45.0646,0.0521186,1
45.8617,0.0504811,1
46.673,0.0516976,1
47.4563,0.0505709,1
48.2537,0.0519335,1
49.0565,0.0508827,1
49.8553,0.0539964,1
5.10159,1.5604,1
6.662,1.52321,1
8.18521,0.0562162,1
8.24143,0.0512683,1
8.2927,0.0498497,1
8.34255,0.0500432,1
8.39259,0.0500963,1
8.44269,0.0504322,1
8.49312,0.0503108,1
8.54343,0.0503778,1
8.59381,0.0522288,1
8.64604,0.0504695,1
8.69651,0.0509546,1
8.74747,0.05052,1
8.79799,0.0510224,1
8.84901,0.0502404,1
8.89925,0.050019,1
8.94927,0.050753,1
9.00002,0.0505172,1
9.05054,0.0509378,1
9.10148,0.0504546,1
9.15194,0.0498635,1
9.2018,0.0505831,1
9.25238,1.56227,1
10.8147,1.52266,1
12.3373,1.56587,1
13.9032,0.055054,1
13.9582,0.0533065,1
14.0115,0.0768572,1
14.0884,1.59865,1
15.687,1.49094,1
17.178,0.0546986,1
17.2327,0.0864886,1
17.3192,1.46238,1
18.8882,0.0516882,1
19.0895,0.0504752,1
19.3037,0.0519289,1
19.5649,1.00249,1
21.0059,0.509003,1
22.1425,0.0513755,1
22.9139,0.052107,1
23.6995,0.0525473,1
24.5032,0.0507908,1
25.306,0.0531509,1
26.1077,0.0531438,1
26.9245,0.0516116,1
27.7206,0.0505798,1
28.5164,0.0509454,1
29.3134,0.0504695,1
30.1153,0.0511887,1
30.9133,0.051963,1
31.7136,0.0506005,1
32.5133,0.0520942,1
33.3109,0.0508573,1
34.1142,0.0508879,1
34.9021,0.0508835,1
35.7148,0.0513163,1
36.5009,0.0507976,1
37.3144,0.0521569,1
38.1096,0.0527737,1
38.9105,0.0520257,1
39.7143,0.0508285,1
40.501,0.053152,1
41.3145,0.050429,1
42.1002,0.0510009,1
42.9125,0.051246,1
43.7104,0.0522054,1
44.5082,0.0510313,1
45.3101,0.0513919,1
46.1075,0.0549211,1
46.9177,0.050889,1
47.7009,0.0518051,1
48.5009,0.0503469,1
49.301,0.0515355,1
5.15002,0.0512579,1
5.20127,0.0507701,1
5.25204,0.0519708,1
5.30402,0.0507017,1
5.35472,0.0506016,1
5.40532,0.0502211,1
5.45554,0.0503231,1
5.50587,0.0502709,1
5.55614,0.051562,1
5.6077,0.0507184,1
5.65842,0.0509201,1
5.70934,0.0524195,1
5.76176,0.0516321,1
5.8134,0.051511,1
5.86491,0.0500959,1
5.915,0.0514784,1
5.96648,0.0508104,1
6.01729,0.0501873,1
6.06748,0.0502733,1
6.11776,0.0503189,1
6.16808,1.51528,1
7.68335,0.0522096,1
7.73556,1.53584,1
9.27141,0.0510492,1
9.32246,0.0508652,1
9.37332,0.0500725,1
9.4234,0.051201,1
9.4746,0.0519431,1
9.52654,0.0539685,1
9.58051,0.0513386,1
9.63185,0.0504426,1
9.6823,0.0502907,1
9.73259,0.0510462,1
9.78363,0.0510278,1
9.83466,0.0507456,1
9.88541,0.0515224,1
9.93693,0.0518994,1
9.98883,0.0555716,1
10.0444,0.0522349,1
10.0966,0.0502539,1
10.1469,0.0506496,1
10.1975,0.0517253,1
10.2493,0.0506852,1
10.3,0.0503705,1
10.3503,0.050106,1
10.4004,0.0507063,1
10.4511,0.0502857,1
10.5014,0.0504481,1
10.5519,0.0514554,1
10.6033,0.052437,1
10.6558,0.0504591,1
10.7062,0.051769,1
10.758,0.0509747,1
10.809,0.0504912,1
10.8595,0.0506225,1
10.9101,0.0503143,1
10.9604,0.0506934,1
11.0111,1.5243,1
12.5354,0.0509246,1
12.5863,1.60335,1
14.1897,0.0746683,1
14.2644,1.57039,1
15.8348,1.49064,1
17.3254,0.0596112,1
17.385,0.0855987,1
17.4706,1.46055,1
19.0593,1.20878,1
