offset_s,latency_s,ok
6.26607,0.357006,1
6.62308,0.273236,1
6.89632,0.233979,1
7.1303,0.269307,1
7.39961,0.259523,1
7.65913,0.238559,1
7.89769,0.126181,1
8.02388,0.194693,1
8.21857,0.262948,1
8.48152,0.789376,1
9.2709,0.163393,1
9.43429,0.213125,1
9.64742,0.839347,1
10.4868,0.143629,1
10.6304,0.194757,1
10.8252,0.173792,1
10.999,0.420662,1
11.4196,0.592912,1
12.0125,0.143188,1
12.1557,0.370269,1
12.526,0.167587,1
12.6936,0.206667,1
12.9003,0.143173,1
13.0434,0.190805,1
13.2342,0.185801,1
13.42,0.312063,1
13.7321,0.686559,1
14.4187,0.24138,1
14.6601,0.264498,1
14.9246,0.371922,1
15.2965,0.429137,1
15.7256,0.169464,1
15.8951,0.22761,1
16.1227,0.352988,1
16.4757,0.372638,1
16.8483,0.1102,1
16.9585,0.225369,1
17.1839,0.124542,1
17.3084,0.554912,1
17.8634,0.578427,1
18.4418,0.588431,1
19.0302,0.244064,1
19.2743,0.140938,1
19.4152,0.148067,1
19.5633,0.690458,1
20.2537,0.234678,1
20.4884,0.600654,1
21.0891,0.502111,1
21.5912,0.178148,1
21.7693,0.192042,1
21.9614,0.0984696,1
22.0598,0.171448,1
22.2313,0.179897,1
22.4112,0.544054,1
22.9552,0.252982,1
23.2082,0.278463,1
23.4867,0.171367,1
23.6581,0.438931,1
24.097,0.63512,1
24.7321,0.123433,1
24.8555,0.13671,1
24.9923,0.498434,1
